Customer ID,Recency,Frequency,Monetary,DistinctProducts,Country,HighValue
17059,30,9,5602.53,349,United Kingdom,1
17060,266,1,234.24,5,United Kingdom,0
17061,74,11,5232.2300000000005,57,United Kingdom,1
17062,314,6,1208.22,82,United Kingdom,0
17063,21,13,3638.53,150,United Kingdom,1
17064,59,3,859.35,53,United Kingdom,0
17065,638,2,194.7,6,United Kingdom,0
17066,726,1,228.34,17,United Kingdom,0
17067,725,3,454.54,8,United Kingdom,0
17068,12,47,9161.08,250,United Kingdom,1
17069,28,14,5794.28,202,United Kingdom,1
17070,114,2,445.32,102,United Kingdom,0
17071,28,13,3801.2000000000003,141,United Kingdom,1
17072,625,1,282.05,20,United Kingdom,0
17073,18,4,1446.09,142,United Kingdom,0
17074,563,1,203.05,4,United Kingdom,0
17075,18,10,2241.73,153,United Kingdom,0
17076,36,6,1242.75,31,United Kingdom,0
17077,578,1,306.0,1,United Kingdom,0
17078,36,2,378.2,28,United Kingdom,0
17079,78,1,118.80000000000001,2,United Kingdom,0
17080,22,7,957.53,26,United Kingdom,0
17081,25,6,964.39,166,United Kingdom,0
17082,33,6,4732.03,117,United Kingdom,1
17083,109,9,4049.79,30,United Kingdom,1
17084,35,3,5202.97,263,United Kingdom,1
17085,123,28,7891.41,411,United Kingdom,1
17086,7,6,2050.08,76,United Kingdom,0
17087,738,1,221.53,12,United Kingdom,0
17088,28,4,1991.01,96,United Kingdom,0
17089,386,1,128.45,4,United Kingdom,0
17090,4,13,3149.48,54,United Kingdom,1
17091,3,19,7811.1,242,United Kingdom,1
17092,50,11,5594.96,273,United Kingdom,1
17093,593,1,235.88,13,United Kingdom,0
17094,322,2,402.20000000000005,18,United Kingdom,0
17095,23,7,2572.25,110,United Kingdom,1
17096,15,11,3759.18,162,United Kingdom,1
17097,2,9,1340.45,182,Spain,0
17098,382,3,591.0699999999999,10,United Kingdom,0
17099,533,1,582.17,40,United Kingdom,0
17100,18,2,971.74,65,United Kingdom,0
17101,10,7,2507.05,54,United Kingdom,1
17102,262,1,25.5,1,United Kingdom,0
17103,722,1,424.3,32,United Kingdom,0
17104,424,1,474.03,19,United Kingdom,0
17105,159,2,665.78,80,United Kingdom,0
17106,389,1,491.23,51,United Kingdom,0
17107,33,10,16075.42,377,United Kingdom,1
17108,664,1,174.95,9,United Kingdom,0
17109,29,8,1295.46,124,United Kingdom,0
17110,165,3,510.7,38,United Kingdom,0
17111,47,2,476.58,44,United Kingdom,0
17112,503,1,205.17,44,United Kingdom,0
17113,574,6,2322.59,122,United Kingdom,1
17114,6,8,808.62,85,United Kingdom,0
17115,8,7,2761.4900000000002,102,United Kingdom,1
17116,648,1,389.78,47,United Kingdom,0
17117,288,1,116.19999999999999,9,United Kingdom,0
17118,318,1,157.02,10,United Kingdom,0
17119,3,2,606.91,35,United Kingdom,0
17120,233,1,307.46,18,United Kingdom,0
17121,403,1,314.74,12,United Kingdom,0
17122,119,4,570.5,23,United Kingdom,0
17123,162,3,977.17,37,United Kingdom,0
17124,185,1,298.89,31,United Kingdom,0
17125,50,1,259.35,34,United Kingdom,0
17126,152,9,2070.44,295,United Kingdom,0
17127,429,5,1155.0300000000002,27,United Kingdom,0
17128,335,1,157.09,14,United Kingdom,0
17129,520,1,31.85,2,United Kingdom,0
17131,5,5,2463.17,78,United Kingdom,1
17132,452,2,1272.8,62,United Kingdom,0
17133,16,12,14622.33,22,United Kingdom,1
17134,107,3,637.1,31,United Kingdom,0
17135,16,10,1954.16,98,United Kingdom,0
17136,662,1,231.68,14,United Kingdom,0
17137,416,6,1133.63,125,United Kingdom,0
17138,276,7,4417.27,234,United Kingdom,1
17139,16,25,19584.46,447,United Kingdom,1
17140,247,1,465.32,16,United Kingdom,0
17141,418,4,754.33,138,United Kingdom,0
17142,239,4,1283.75,78,United Kingdom,0
17143,417,2,924.11,82,United Kingdom,0
17144,1,2,984.57,42,United Kingdom,0
17145,513,4,3120.91,168,United Kingdom,1
17146,106,13,5860.24,164,United Kingdom,1
17147,23,9,3199.95,99,United Kingdom,1
17148,52,1,124.88,9,United Kingdom,0
17149,451,1,143.10000000000002,6,United Kingdom,0
17150,377,6,1375.65,64,United Kingdom,0
17151,735,1,231.90000000000003,4,United Kingdom,0
17152,195,4,2016.5,9,United Kingdom,0
17153,24,1,213.78,14,United Kingdom,0
17154,75,1,329.34,23,United Kingdom,0
17155,18,7,892.46,43,United Kingdom,0
17156,492,1,591.87,39,United Kingdom,0
17157,8,19,5151.9,78,United Kingdom,1
17158,32,5,1980.0,74,United Kingdom,0
17159,22,5,2099.59,115,United Kingdom,0
17160,31,17,10209.16,215,United Kingdom,1
17161,444,1,856.01,52,United Kingdom,0
17162,29,10,1715.46,81,United Kingdom,0
17163,22,4,699.78,27,United Kingdom,0
17164,33,7,2467.35,92,United Kingdom,1
17165,284,6,1794.32,77,United Kingdom,0
17166,39,2,206.34,11,United Kingdom,0
17167,380,3,867.11,64,United Kingdom,0
17168,499,1,400.2,21,United Kingdom,0
17169,58,3,1156.73,64,United Kingdom,0
17170,374,2,178.68,8,United Kingdom,0
17171,289,2,384.59,25,United Kingdom,0
17172,79,3,956.5699999999999,39,United Kingdom,0
17173,5,8,3766.6,36,United Kingdom,1
17174,218,1,59.9,4,United Kingdom,0
17175,44,4,1443.69,42,United Kingdom,0
17176,202,3,902.3199999999999,37,United Kingdom,0
17177,505,1,119.5,29,United Kingdom,0
17178,731,1,436.71,31,United Kingdom,0
17179,178,6,1507.26,75,United Kingdom,0
17180,56,11,2256.98,189,United Kingdom,0
17181,57,3,465.37,28,United Kingdom,0
17182,423,2,321.3,4,United Kingdom,0
17183,8,6,3347.31,42,United Kingdom,1
17184,569,2,198.41000000000003,14,United Kingdom,0
17185,592,3,229.46,38,United Kingdom,0
17186,47,2,144.0,1,United Kingdom,0
17187,227,2,467.71,21,United Kingdom,0
17188,11,13,4592.93,136,United Kingdom,1
17189,106,5,957.63,101,United Kingdom,0
17190,59,7,1743.04,160,United Kingdom,0
17191,28,15,4836.05,269,United Kingdom,1
17192,536,1,77.83,20,United Kingdom,0
17193,36,9,2310.04,28,United Kingdom,1
17194,274,3,812.5,57,United Kingdom,0
17195,655,1,562.98,31,United Kingdom,0
17196,428,1,352.9,84,United Kingdom,0
17197,30,1,1013.01,29,United Kingdom,0
17198,24,3,1213.88,89,United Kingdom,0
17199,582,1,145.12,8,United Kingdom,0
17200,387,4,356.71,25,United Kingdom,0
17201,54,4,1242.04,154,United Kingdom,0
17202,421,1,160.65,8,United Kingdom,0
17203,36,10,5575.88,195,United Kingdom,1
17204,175,9,5504.6900000000005,110,United Kingdom,1
17205,54,3,999.35,27,United Kingdom,0
17206,53,1,204.24,7,United Kingdom,0
17207,652,1,303.21999999999997,55,United Kingdom,0
17208,396,1,115.35,21,United Kingdom,0
17209,649,3,611.6,36,United Kingdom,0
17210,393,1,253.37,47,United Kingdom,0
17211,27,13,4046.65,217,United Kingdom,1
17212,253,3,794.41,29,United Kingdom,0
17213,40,13,5182.3,130,United Kingdom,1
17214,60,6,1069.1200000000001,79,United Kingdom,0
17215,464,1,186.15,11,United Kingdom,0
17216,554,1,65.05,13,United Kingdom,0
17217,234,2,218.0,27,United Kingdom,0
17218,4,18,4192.68,248,United Kingdom,1
17219,32,2,259.13,43,United Kingdom,0
17220,24,21,4481.75,408,United Kingdom,1
17221,7,5,978.52,115,United Kingdom,0
17222,65,6,1605.01,94,United Kingdom,0
17223,310,3,873.53,62,United Kingdom,0
17224,501,1,100.86,8,United Kingdom,0
17225,582,1,131.15,5,United Kingdom,0
17226,309,3,900.12,51,United Kingdom,0
17227,19,12,2022.03,58,United Kingdom,0
17228,16,13,3177.24,199,United Kingdom,1
17229,96,2,318.76,39,United Kingdom,0
17230,264,18,9924.95,141,United Kingdom,1
17231,12,25,7197.04,509,United Kingdom,1
17232,3,2,421.52,30,United Kingdom,0
17233,35,3,560.86,56,United Kingdom,0
17234,183,1,149.89000000000001,14,United Kingdom,0
17235,25,8,1904.8799999999999,52,United Kingdom,0
17236,13,12,1929.26,123,United Kingdom,0
17237,11,4,1002.08,76,United Kingdom,0
17238,3,32,7783.1,486,United Kingdom,1
17239,313,4,1189.45,18,United Kingdom,0
17240,596,1,130.6,7,United Kingdom,0
17241,385,12,2744.14,116,United Kingdom,1
17242,108,5,2889.28,44,United Kingdom,1
17243,1,69,20889.86,359,United Kingdom,1
17244,53,5,1826.04,109,United Kingdom,0
17245,205,2,371.63,24,United Kingdom,0
17246,547,2,38.92,6,United Kingdom,0
17247,15,1,282.19,53,United Kingdom,0
17248,120,2,546.16,85,United Kingdom,0
17249,429,1,68.03,27,United Kingdom,0
17250,4,2,384.52,55,United Kingdom,0
17251,363,3,812.4300000000001,65,United Kingdom,0
17252,117,2,353.86,86,United Kingdom,0
17253,18,1,178.26,18,United Kingdom,0
17254,5,3,470.73,129,United Kingdom,0
17255,41,4,799.13,163,United Kingdom,0
17256,107,5,498.93,20,United Kingdom,0
17257,436,2,192.73,14,United Kingdom,0
17258,397,2,417.3,46,United Kingdom,0
17259,148,6,1889.34,179,United Kingdom,0
17260,411,1,120.95,6,United Kingdom,0
17261,510,1,230.44,43,United Kingdom,0
17262,52,11,2757.62,12,United Kingdom,1
17263,208,1,63.440000000000005,23,United Kingdom,0
17264,424,1,279.59,70,United Kingdom,0
17265,139,2,562.9,106,United Kingdom,0
17266,2,5,517.73,95,United Kingdom,0
17267,127,2,317.62,37,United Kingdom,0
17268,108,11,1733.8899999999999,26,United Kingdom,0
17269,386,1,537.46,110,United Kingdom,0
17270,469,2,604.4,45,United Kingdom,0
17271,736,1,210.39,46,United Kingdom,0
17272,42,4,2148.63,70,United Kingdom,0
17273,424,1,141.12,12,United Kingdom,0
17274,35,2,577.38,76,United Kingdom,0
17275,383,1,114.52,23,United Kingdom,0
17276,402,1,508.39,50,United Kingdom,0
17277,228,2,1065.3500000000001,67,United Kingdom,0
17278,241,2,271.24,17,United Kingdom,0
17279,58,1,187.82999999999998,8,United Kingdom,0
17280,438,1,118.85999999999999,6,United Kingdom,0
17281,374,6,797.8499999999999,2,United Kingdom,0
17282,130,5,2339.66,168,United Kingdom,1
17283,379,1,188.46,15,United Kingdom,0
17284,60,8,2793.16,285,United Kingdom,1
17285,628,2,428.34,41,United Kingdom,0
17286,22,3,395.48,89,United Kingdom,0
17287,26,21,4111.96,279,United Kingdom,1
17288,9,11,2499.98,233,United Kingdom,1
17289,32,9,2079.39,202,United Kingdom,0
17290,4,8,1501.44,184,United Kingdom,0
17291,308,1,550.8000000000001,1,United Kingdom,0
17292,472,2,271.75,14,United Kingdom,0
17293,8,17,3774.23,148,United Kingdom,1
17294,669,2,467.78999999999996,17,United Kingdom,0
17295,29,3,556.95,53,United Kingdom,0
17296,730,1,338.13,32,United Kingdom,0
17297,17,1,131.78,49,United Kingdom,0
17298,101,5,957.5600000000001,61,United Kingdom,0
17299,12,6,1016.08,96,United Kingdom,0
17300,391,2,393.64,37,United Kingdom,0
17301,21,2,330.43,107,United Kingdom,0
17302,15,5,1135.63,68,United Kingdom,0
17303,361,1,250.04,53,United Kingdom,0
17304,534,1,111.5,5,United Kingdom,0
17305,649,1,2135.46,9,United Kingdom,0
17306,11,21,9782.35,17,United Kingdom,1
17307,395,11,3999.8900000000003,22,United Kingdom,1
17308,393,2,4511.76,5,United Kingdom,1
17309,95,3,330.59000000000003,33,United Kingdom,0
17310,387,2,1025.1,1,United Kingdom,0
17311,78,6,3566.56,124,United Kingdom,1
17312,139,3,644.3,11,United Kingdom,0
17313,31,1,2328.84,24,United Kingdom,1
17314,25,17,4904.43,200,United Kingdom,1
17315,2,43,9650.6,385,United Kingdom,1
17316,420,1,124.45,35,United Kingdom,0
17317,46,3,2600.34,8,United Kingdom,1
17318,725,1,164.28,17,United Kingdom,0
17319,669,1,29.1,3,United Kingdom,0
17320,100,6,2895.77,86,United Kingdom,1
17321,8,6,1741.18,241,United Kingdom,0
17322,376,5,922.59,115,United Kingdom,0
17323,15,12,1565.59,168,United Kingdom,0
17324,18,12,2301.87,111,United Kingdom,0
17325,280,3,609.5699999999999,39,United Kingdom,0
17326,408,2,321.95,82,United Kingdom,0
17327,410,2,152.35,3,United Kingdom,0
17328,673,1,104.7,6,United Kingdom,0
17329,14,5,1004.4300000000001,80,United Kingdom,0
17330,23,4,423.8,7,United Kingdom,0
17331,124,1,175.2,1,United Kingdom,0
17332,528,5,838.27,82,United Kingdom,0
17333,86,1,494.25,28,United Kingdom,0
17334,302,3,635.15,20,United Kingdom,0
17335,384,2,508.0,34,United Kingdom,0
17336,472,1,81.12,1,United Kingdom,0
17337,151,4,2027.8700000000001,421,United Kingdom,0
17338,17,17,12142.57,590,United Kingdom,1
17339,94,3,362.36,10,United Kingdom,0
17340,30,18,22404.82,322,United Kingdom,1
17341,157,5,1889.83,200,United Kingdom,0
17342,380,4,1227.54,31,United Kingdom,0
17343,355,6,1259.94,61,United Kingdom,0
17344,46,2,468.11,64,United Kingdom,0
17345,15,10,1604.68,174,United Kingdom,0
17346,4,26,5323.0,517,United Kingdom,1
17347,86,1,228.96,1,United Kingdom,0
17348,15,9,2476.41,326,United Kingdom,1
17349,179,5,852.25,74,United Kingdom,0
17350,8,7,1906.041,124,United Kingdom,0
17351,36,12,1988.23,45,United Kingdom,0
17352,696,1,36.25,5,United Kingdom,0
17353,129,4,3242.0,7,United Kingdom,1
17354,51,4,3143.46,85,United Kingdom,1
17355,386,1,285.11,28,United Kingdom,0
17356,312,5,946.47,73,United Kingdom,0
17357,24,2,388.14,41,United Kingdom,0
17358,303,5,866.05,126,United Kingdom,0
17359,11,2,284.46,36,United Kingdom,0
17360,17,6,1231.3799999999999,189,United Kingdom,0
17361,49,5,880.64,51,United Kingdom,0
17362,239,7,1024.04,99,United Kingdom,0
17363,395,3,940.86,34,United Kingdom,0
17364,1,28,12070.42,513,United Kingdom,1
17365,13,15,8224.98,395,United Kingdom,1
17366,432,2,1096.24,120,United Kingdom,0
17367,238,1,168.4,33,United Kingdom,0
17368,23,14,2826.14,195,United Kingdom,1
17369,456,1,979.1999999999999,1,United Kingdom,0
17370,73,4,446.18,31,United Kingdom,0
17371,17,6,662.55,135,United Kingdom,0
17372,41,28,4377.56,412,United Kingdom,1
17373,40,7,1167.5,65,United Kingdom,0
17374,219,3,727.11,34,United Kingdom,0
17375,199,4,660.55,77,United Kingdom,0
17376,71,4,453.64,41,United Kingdom,0
17377,24,78,18319.41,505,United Kingdom,1
17378,374,1,10.95,1,United Kingdom,0
17379,11,1,404.66,71,United Kingdom,0
17380,434,3,645.0,5,United Kingdom,0
17381,9,38,40002.37,50,United Kingdom,1
17382,65,8,902.28,16,United Kingdom,0
17383,4,2,309.99,51,United Kingdom,0
17384,19,3,507.55,15,United Kingdom,0
17385,15,1,261.11,42,United Kingdom,0
17386,8,7,2812.77,32,United Kingdom,1
17387,20,2,784.11,71,United Kingdom,0
17388,78,11,2691.57,41,United Kingdom,1
17389,1,61,57224.68,63,United Kingdom,1
17390,421,1,149.3,12,United Kingdom,0
17391,164,2,508.8,2,United Kingdom,0
17392,307,3,626.56,66,United Kingdom,0
17393,411,2,381.15,45,United Kingdom,0
17394,219,1,203.86999999999998,4,United Kingdom,0
17395,508,1,97.5,3,United Kingdom,0
17396,39,14,8807.1,29,United Kingdom,1
17397,22,3,1233.18,132,United Kingdom,0
17398,115,3,653.38,30,United Kingdom,0
17400,126,8,4677.05,345,United Kingdom,1
17401,541,1,114.85,11,United Kingdom,0
17402,5,23,5096.18,105,United Kingdom,1
17403,36,2,400.57,45,United Kingdom,0
17404,4,23,47781.12,126,Sweden,1
17405,1,3,1031.41,77,United Kingdom,0
17406,333,13,4905.05,155,United Kingdom,1
17407,412,1,552.9,23,United Kingdom,0
17408,163,3,316.09000000000003,7,United Kingdom,0
17409,185,10,7793.51,50,United Kingdom,1
17410,16,5,1214.72,57,United Kingdom,0
17411,12,5,1425.38,69,United Kingdom,0
17412,3,16,4417.52,161,United Kingdom,1
17413,405,2,560.14,10,United Kingdom,0
17414,44,6,2249.52,6,United Kingdom,0
17415,80,1,507.84,14,United Kingdom,0
17416,30,22,17298.45,324,United Kingdom,1
17417,549,1,164.18,16,United Kingdom,0
17418,42,3,670.0600000000001,40,United Kingdom,0
17419,11,18,6500.52,203,United Kingdom,1
17420,50,6,1084.43,43,United Kingdom,0
17421,386,3,1059.41,46,United Kingdom,0
17422,16,11,3594.76,149,United Kingdom,1
17423,46,3,1118.95,39,United Kingdom,0
17425,19,2,759.17,42,United Kingdom,0
17426,8,13,8077.77,248,United Kingdom,1
17427,72,1,100.8,2,United Kingdom,0
17428,1,45,31819.760000000002,422,United Kingdom,1
17429,128,5,1357.46,80,United Kingdom,0
17430,33,4,735.17,30,United Kingdom,0
17431,313,1,403.3,41,United Kingdom,0
17432,18,9,1751.39,213,United Kingdom,0
17433,88,2,569.96,81,United Kingdom,0
17434,2,7,2373.82,100,United Kingdom,1
17435,411,1,331.35,15,United Kingdom,0
17436,2,5,534.06,8,United Kingdom,0
17437,530,1,373.17,52,United Kingdom,0
17438,254,5,1422.77,49,United Kingdom,0
17439,656,1,325.74,8,United Kingdom,0
17440,157,4,323.58,4,United Kingdom,0
17441,732,1,293.35,21,United Kingdom,0
17442,37,15,4620.3,188,United Kingdom,1
17443,220,1,534.24,1,Canada,0
17444,148,3,2940.04,132,Canada,1
17446,177,2,120.9,6,United Kingdom,0
17447,40,2,541.53,33,United Kingdom,0
17448,497,46,14556.97,569,United Kingdom,1
17449,2,13,4951.15,292,United Kingdom,1
17450,8,51,246973.09,144,United Kingdom,1
17451,1,7,1721.4,83,United Kingdom,0
17453,18,2,486.71999999999997,19,United Kingdom,0
17454,192,10,1547.94,98,United Kingdom,0
17455,204,1,131.7,8,United Kingdom,0
17456,365,2,1225.42,59,United Kingdom,0
17457,127,14,5984.8099999999995,30,United Kingdom,1
17458,15,2,529.58,81,United Kingdom,0
17459,43,2,657.3,88,United Kingdom,0
17460,94,16,2228.27,93,United Kingdom,0
17461,23,3,757.46,104,United Kingdom,0
17462,60,2,675.69,25,United Kingdom,0
17463,16,7,2557.91,234,United Kingdom,1
17464,158,3,1000.94,35,United Kingdom,0
17465,426,7,2542.79,103,United Kingdom,1
17466,10,2,763.28,41,United Kingdom,0
17467,395,1,102.6,4,United Kingdom,0
17468,10,3,194.8,8,United Kingdom,0
17469,16,17,5051.25,165,United Kingdom,1
17470,45,11,2804.87,111,United Kingdom,1
17471,475,1,321.65000000000003,19,United Kingdom,0
17472,191,4,935.1,183,United Kingdom,0
17473,409,2,607.0,33,United Kingdom,0
17474,600,1,1047.0,6,United Kingdom,0
17475,79,1,194.37,14,United Kingdom,0
17476,396,2,489.86,29,United Kingdom,0
17477,613,2,1144.3,44,United Kingdom,0
17478,408,2,1272.8,40,United Kingdom,0
17479,633,1,389.26000000000005,18,United Kingdom,0
17480,78,2,902.03,50,United Kingdom,0
17481,4,4,1255.59,69,United Kingdom,0
17482,487,2,778.19,50,United Kingdom,0
17483,65,4,591.73,23,United Kingdom,0
17484,576,2,209.57,14,United Kingdom,0
17486,261,1,396.87,24,United Kingdom,0
17487,728,1,160.55,8,United Kingdom,0
17488,641,1,336.5,18,United Kingdom,0
17489,59,2,376.64,28,United Kingdom,0
17490,1,9,2750.5,93,United Kingdom,1
17491,1,17,5981.07,105,United Kingdom,1
17492,248,3,1122.42,32,United Kingdom,0
17493,385,1,100.91000000000001,8,United Kingdom,0
17494,502,1,54.699999999999996,3,United Kingdom,0
17495,8,3,806.72,38,United Kingdom,0
17496,359,4,1412.89,54,United Kingdom,0
17497,390,2,287.25,7,United Kingdom,0
17498,76,1,272.22,17,United Kingdom,0
17499,290,2,1341.39,66,United Kingdom,0
17500,17,3,1138.0,3,United Kingdom,0
17501,221,2,288.6,18,United Kingdom,0
17502,9,4,689.1,25,United Kingdom,0
17503,3,2,558.96,36,United Kingdom,0
17504,206,18,9565.12,244,United Kingdom,1
17505,162,5,2435.48,83,United Kingdom,1
17506,76,1,302.2,14,United Kingdom,0
17507,262,2,605.58,79,United Kingdom,0
17508,281,8,4579.23,199,Greece,1
17509,58,8,6115.14,75,United Kingdom,1
17510,25,2,514.56,28,United Kingdom,0
17511,3,60,175603.55,657,United Kingdom,1
17512,29,18,5467.820000000001,102,United Kingdom,1
17513,72,3,1158.8,18,United Kingdom,0
17514,128,2,542.83,72,United Kingdom,0
17515,31,9,1617.46,91,United Kingdom,0
17516,15,6,957.55,150,United Kingdom,0
17517,309,1,153.94,11,United Kingdom,0
17518,426,2,329.42,71,United Kingdom,0
17519,17,15,5109.47,142,United Kingdom,1
17520,54,1,546.81,30,United Kingdom,0
17521,30,5,1278.06,65,United Kingdom,0
17522,2,5,1070.71,59,United Kingdom,0
17523,11,4,652.74,25,United Kingdom,0
17524,361,3,539.14,37,United Kingdom,0
17525,360,3,1161.9,19,United Kingdom,0
17526,5,12,4166.04,67,United Kingdom,1
17527,54,4,939.37,45,United Kingdom,0
17528,1,8,3628.5,183,United Kingdom,1
17529,610,2,1240.25,78,United Kingdom,0
17530,1,12,3141.51,359,United Kingdom,1
17531,190,3,1266.82,54,United Kingdom,0
17532,386,1,65.34,4,United Kingdom,0
17533,435,1,34.8,1,United Kingdom,0
17534,54,5,1668.83,76,United Kingdom,0
17535,280,1,164.4,13,United Kingdom,0
17536,177,3,364.83,16,United Kingdom,0
17537,30,2,897.62,74,United Kingdom,0
17538,26,1,98.42,9,United Kingdom,0
17539,618,4,1226.57,132,United Kingdom,0
17540,25,6,1590.6000000000001,41,United Kingdom,0
17541,510,1,124.46,31,United Kingdom,0
17542,270,3,341.7,57,United Kingdom,0
17543,550,1,120.05,13,United Kingdom,0
17544,390,3,960.69,80,United Kingdom,0
17545,43,6,1448.54,204,United Kingdom,0
17547,376,2,727.85,22,United Kingdom,0
17548,234,4,731.26,22,United Kingdom,0
17549,24,2,148.86,5,United Kingdom,0
17550,197,9,2547.64,250,United Kingdom,1
17551,359,1,306.84,39,United Kingdom,0
17552,60,12,3085.29,78,United Kingdom,1
17553,130,4,3757.6,2,United Kingdom,1
17554,1,5,1952.45,58,United Kingdom,0
17555,20,5,1057.74,220,United Kingdom,0
17556,206,2,300.67,13,United Kingdom,0
17557,14,4,575.46,28,United Kingdom,0
17558,393,1,259.17,28,United Kingdom,0
17559,513,1,167.62,12,United Kingdom,0
17560,95,8,1895.8,37,United Kingdom,0
17561,19,4,722.34,163,United Kingdom,0
17562,14,7,1122.38,48,United Kingdom,0
17563,578,2,392.38,27,United Kingdom,0
17564,24,3,454.01,38,United Kingdom,0
17565,587,1,131.83,30,United Kingdom,0
17566,8,2,901.21,113,United Kingdom,0
17567,7,9,5356.03,128,United Kingdom,1
17568,633,1,382.79,61,United Kingdom,0
17569,332,1,344.14,29,United Kingdom,0
17570,382,1,100.0,1,United Kingdom,0
17571,50,5,1703.75,290,United Kingdom,0
17572,71,10,723.01,14,United Kingdom,0
17573,29,3,380.6,24,United Kingdom,0
17574,243,1,185.65,8,United Kingdom,0
17575,667,1,171.7,5,United Kingdom,0
17576,8,41,9056.81,417,United Kingdom,1
17577,645,2,348.75,20,United Kingdom,0
17578,218,7,1047.33,57,United Kingdom,0
17579,5,4,753.28,89,United Kingdom,0
17580,253,5,545.27,78,United Kingdom,0
17581,1,43,18757.75,387,United Kingdom,1
17582,236,5,1450.7,92,United Kingdom,0
17583,560,1,135.95,7,United Kingdom,0
17584,7,6,5309.42,85,United Kingdom,1
17585,109,7,2093.3,295,United Kingdom,0
17586,619,1,167.4,8,United Kingdom,0
17587,628,1,181.66,42,United Kingdom,0
17588,100,7,2939.55,35,United Kingdom,1
17589,60,18,14049.87,601,United Kingdom,1
17590,2,3,1479.22,162,United Kingdom,0
17591,73,8,2776.67,93,United Kingdom,1
17592,739,1,148.3,13,United Kingdom,0
17593,4,11,8095.8,311,United Kingdom,1
17594,85,4,2497.88,70,United Kingdom,1
17595,12,2,388.79,68,United Kingdom,0
17596,23,13,4920.67,274,United Kingdom,1
17597,214,5,3484.09,109,United Kingdom,1
17598,381,1,409.98,10,United Kingdom,0
17599,478,1,52.05,3,United Kingdom,0
17600,18,1,161.67000000000002,13,United Kingdom,0
17601,239,2,421.48,69,United Kingdom,0
17602,2,14,7451.13,450,United Kingdom,1
17603,78,4,1793.48,104,United Kingdom,0
17604,217,6,945.9300000000001,142,United Kingdom,0
17605,590,1,160.75,13,United Kingdom,0
17606,737,1,87.30000000000001,6,United Kingdom,0
17607,376,1,333.81,22,United Kingdom,0
17608,33,4,498.53,134,United Kingdom,0
17609,41,11,1894.34,317,United Kingdom,0
17610,540,5,1529.49,114,United Kingdom,0
17611,7,28,8371.98,722,United Kingdom,1
17612,53,18,5394.86,213,United Kingdom,1
17613,23,14,4559.150000000001,211,United Kingdom,1
17614,57,1,390.07,97,United Kingdom,0
17615,130,6,733.2,47,United Kingdom,0
17616,174,4,1060.8,1,United Kingdom,0
17617,559,1,395.33,18,United Kingdom,0
17618,6,11,4073.2400000000002,202,United Kingdom,1
17619,312,1,218.52,71,United Kingdom,0
17620,60,1,81.44,4,United Kingdom,0
17621,21,6,3175.12,61,United Kingdom,1
17622,598,2,1130.21,19,United Kingdom,0
17623,33,7,2383.67,130,United Kingdom,1
17624,15,4,1568.63,91,United Kingdom,0
17625,18,8,6067.8,429,United Kingdom,1
17626,603,1,254.0,18,United Kingdom,0
17627,479,1,296.36,10,United Kingdom,0
17628,81,1,75.75,5,United Kingdom,0
17629,6,10,2455.52,129,United Kingdom,1
17630,170,2,503.59999999999997,24,United Kingdom,0
17631,2,7,998.49,66,United Kingdom,0
17633,31,7,2057.39,84,United Kingdom,0
17634,36,9,2361.9700000000003,209,United Kingdom,1
17635,424,3,1265.58,60,United Kingdom,0
17636,19,1,285.56,20,United Kingdom,0
17637,31,2,547.0600000000001,35,United Kingdom,0
17638,647,2,842.4,2,United Kingdom,0
17639,276,6,615.17,59,United Kingdom,0
17640,87,6,3168.94,48,United Kingdom,1
17642,120,5,1824.49,88,United Kingdom,0
17643,373,2,541.25,30,United Kingdom,0
17644,1,20,6028.6,160,United Kingdom,1
17646,219,12,4149.79,124,United Kingdom,1
17647,65,3,331.65999999999997,12,United Kingdom,0
17648,61,5,2216.37,114,United Kingdom,0
17649,138,3,1578.89,88,United Kingdom,0
17650,21,1,166.08,8,United Kingdom,0
17651,12,16,5703.52,198,United Kingdom,1
17652,25,12,4867.72,118,United Kingdom,1
17653,37,4,1207.56,44,United Kingdom,0
17654,277,1,117.55,22,United Kingdom,0
17655,11,9,3652.48,75,United Kingdom,1
17656,73,5,1674.69,67,United Kingdom,0
17657,430,1,126.0,7,United Kingdom,0
17658,26,2,595.42,17,United Kingdom,0
17659,17,14,3834.79,150,United Kingdom,1
17660,141,2,359.47,75,United Kingdom,0
17662,662,2,412.92,14,United Kingdom,0
17663,26,17,5175.83,153,United Kingdom,1
17664,19,4,1166.23,68,United Kingdom,0
17665,493,1,563.1,19,United Kingdom,0
17666,4,5,2047.8,30,United Kingdom,0
17667,66,9,3950.7,140,United Kingdom,1
17668,1,2,347.75,14,United Kingdom,0
17669,43,10,6142.35,85,United Kingdom,1
17670,228,1,205.7,11,United Kingdom,0
17671,16,5,2403.34,54,United Kingdom,1
17672,50,7,5778.63,179,United Kingdom,1
17673,2,13,4233.58,195,United Kingdom,1
17674,74,2,851.7,19,United Kingdom,0
17675,1,70,38259.6,345,United Kingdom,1
17676,4,10,2765.84,85,United Kingdom,1
17677,2,54,36692.91,346,United Kingdom,1
17678,264,2,599.76,27,United Kingdom,0
17679,53,7,3577.61,70,United Kingdom,1
17680,24,3,497.45,20,United Kingdom,0
17681,597,5,731.2,12,United Kingdom,0
